"Category","Colour Family","Design ID","Element ID","Exact Colour","Name","Price"
"Functional elements, gear wheels and racks","Grey","32270","4141454","GREY","DOUBLE CONICAL WHEEL Z12 1M",
"Functional elements, gear wheels and racks",,"32270","4144370","DK.GREEN","DOUBLE CONICAL WHEEL Z12 1M",
"Functional elements, gear wheels and racks","Black","32270","4177431","BLACK","DOUBLE CONICAL WHEEL Z12 1M","£0.18"
"Functional elements, gear wheels and racks","Grey","32270","4211634","MED. ST-GREY","DOUBLE CONICAL WHEEL Z12 1M",
"Functional elements, gear wheels and racks","Grey","4716","4211510","MED. ST-GREY","WORM","£0.53"
"Functional elements, gear wheels and racks","Grey","4716","471602","GREY","WORM",
"Functional elements, gear wheels and racks","Black","4716","471626","BLACK","WORM",
"Functional elements, gear wheels and racks","Black","4716","6037533","BLACK","WORM","£0.53"
