"Category","Colour Family","Design ID","Element ID","Exact Colour","Name","Price"
"Rubbers and strings","Grey","60169","4512049","MED. ST-GREY","CHAIN 16 M","£0.64"
"Rubbers and strings","Grey","60169","4516456","DK. ST. GREY","CHAIN 16 M","£0.58"
"Rubbers and strings",,"60169","6058837","TR. BR. ORANGE","CHAIN 16 M",
"Rubbers and strings",,"60169","6097525","TR.KL.BL.VIO","CHAIN 16 M","£1.06"
"Rubbers and strings",,"60169","6100864","TR. BR. GREEN","CHAIN 16 M","£0.67"
"Rubbers and strings","Yellow","60169","6108808","TR.FL.GREEN","CHAIN 16 M",
"Rubbers and strings",,"60169","6114250","TR.FL.REDORA","CHAIN 16 M","£0.67"
"Rubbers and strings",,"60169","6132438","TR. BR. ORANGE","CHAIN 16 M","£0.64"
