"Category","Colour Family","Design ID","Element ID","Exact Colour","Name","Price"
"Tyres and rims, special","Black","2496","249626","BLACK","WHEEL AXLE Ø8.2/Ø1.9","£0.17"
"Tyres and rims, special","Yellow","2496","4173371","BR.YEL","WHEEL AXLE Ø8.2/Ø1.9",
"Tyres and rims, special",,"2496","6061692","M. LILAC","WHEEL AXLE Ø8.2/Ø1.9","£0.17"
"Tyres and rims, special","Grey","50862","4259653","MED. ST-GREY","RIM Ø 14.58 X 8",
"Tyres and rims, special","Grey","50862","4512204","DK. ST. GREY","RIM Ø 14.58 X 8",
"Tyres and rims, special",,"50862","6055350","W.GOLD","RIM Ø 14.58 X 8","£0.25"
"Tyres and rims, special",,"50862","6055351","SILVER MET.","RIM Ø 14.58 X 8",
"Tyres and rims, special","Red","50862","6074771","BR.RED","RIM Ø 14.58 X 8","£0.25"
