"Category","Colour Family","Design ID","Element ID","Exact Colour","Name"
"Bricks","Yellow",3437,4216272,"CURRY","DUPLO BRICK 2X2"
"Bricks","Yellow",3437,4216272,"CURRY","DUPLO BRICK 2X2"
