"Category","Colour Family","Design ID","Element ID","Exact Colour","Name"
"Bricks, Special","",61849,4594634,"COPPER, DR.LA.","DWARF,HELMET,SOLDIER,DRUM LAQU"
"Bricks, Special","",61851,4594655,"COPPER, DR.LA.","AXE HEAD W HOLE Ø3.2,DRUM LAQU"
"Bricks, Special","",61851,4594655,"COPPER, DR.LA.","AXE HEAD W HOLE Ø3.2,DRUM LAQU"
"Bricks, Special","",62403,4521990,"COPPER, DR.LA.","HELMET, WARRIOR, DRUM LAQU."
"Bricks, Special","",62403,4521990,"COPPER, DR.LA.","HELMET, WARRIOR, DRUM LAQU."
"Bricks, Special","",62403,4521990,"COPPER, DR.LA.","HELMET, WARRIOR, DRUM LAQU."
