"Category","Colour Family","Design ID","Element ID","Exact Colour","Name"
"Bricks, Special","Red",4286,4143692,"SAND RED","ROOF TILE 1X3/25°"
"Bricks, Special","Red",4286,4143692,"SAND RED","ROOF TILE 1X3/25°"
"Bricks, Special","Red",4286,4143692,"SAND RED","ROOF TILE 1X3/25°"
"Bricks, Special","Red",30375,4188991,"SAND RED","SPACE SKELETON BODY"
"Bricks, Special","Red",30565,4164235,"SAND RED","PLATE 4X4, 1/4 CIRCLE"
