"Category","Colour Family","Design ID","Element ID","Exact Colour","Name","Price"
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2301,230128,"DK.GREEN","DUPLO BRICK, BOW 2X3X2",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
"Bricks","",2302,230228,"DK.GREEN","DUPLO BRICK, BOW 2X3X1",
