"Category","Colour Family","Design ID","Element ID","Exact Colour","Name"
"Bricks","Blue",3437,4188942,"MD.BL-GREEN","DUPLO BRICK 2X2"
"Bricks","Blue",31062,4141640,"MD.BL-GREEN","DUPLO SUSPENSION BRIDGE"
"Bricks, Special","Blue",33009,4160377,"MD.BL-GREEN","BOOK"
"Bricks, Special","Blue",33009,4160377,"MD.BL-GREEN","BOOK"
