"Category","Colour Family","Design ID","Element ID","Exact Colour","Name"
"Bricks, Special","Green",3035,4243568,"L.YEL-GREEN","PLATE 4X8"
"Bricks","Green",4672,4260332,"L.YEL-GREEN","DUPLO PLATE 4X8"
"Bricks","Green",4672,4260332,"L.YEL-GREEN","DUPLO PLATE 4X8"
"Bricks","Green",6490,4259736,"L.YEL-GREEN","DUPLO PLATE 8X16X0.5"
"Bricks, Special","Green",44041,4243923,"L.YEL-GREEN","BRICK 8X16"
"Bricks","Green",45124,4502704,"L.YEL-GREEN","DUPLO LIGHT CHAIN 120/297"
"Bricks","Green",45124,4502704,"L.YEL-GREEN","DUPLO LIGHT CHAIN 120/297"
